kernel,status,clang,opt,bugle,vcgen,cruncher,boogiedriver,total
/datadrive/gpuverify-tests/OpenCL/null_pointers/atomic_null/kernel.cl,FAIL(6),0.376,0.014,0.006,0.415,0.498,0.576,1.885
/datadrive/gpuverify-tests/OpenCL/null_pointers/load_from_null/kernel.cl,FAIL(6),0.426,0.010,0.006,0.386,0.496,0.577,1.901
/datadrive/gpuverify-tests/OpenCL/null_pointers/function_prototype/kernel.cl,FAIL(6),0.382,0.009,0.012,0.540,0.582,0.700,2.226
/datadrive/gpuverify-tests/OpenCL/null_pointers/non_null_pointer_assignment_2/kernel.cl,PASS,0.383,0.009,0.006,0.512,0.580,0.540,2.029
/datadrive/gpuverify-tests/OpenCL/null_pointers/null_pointer_assignment/kernel.cl,FAIL(6),0.379,0.009,0.014,0.457,0.541,0.577,1.977
/datadrive/gpuverify-tests/OpenCL/null_pointers/function_prototype_or_local/kernel.cl,FAIL(6),0.416,0.017,0.006,0.502,0.616,0.863,2.420
/datadrive/gpuverify-tests/OpenCL/null_pointers/non_null_pointer_assignment/kernel.cl,FAIL(6),0.457,0.009,0.006,0.503,0.581,0.700,2.256
/datadrive/gpuverify-tests/OpenCL/null_pointers/null_pointer_choice/kernel.cl,FAIL(6),0.417,0.015,0.006,0.455,0.536,0.666,2.094
/datadrive/gpuverify-tests/OpenCL/null_pointers/null_pointer_assignment_equal/kernel.cl,FAIL(6),0.416,0.019,0.005,0.501,0.621,0.661,2.223
/datadrive/gpuverify-tests/OpenCL/null_pointers/null_pointer_assignment_function/kernel.cl,FAIL(6),0.421,0.027,0.015,0.496,0.575,0.660,2.194
/datadrive/gpuverify-tests/OpenCL/null_pointers/null_pointer_assignment_unequal/kernel.cl,FAIL(6),0.455,0.009,0.006,0.535,0.626,0.619,2.250
/datadrive/gpuverify-tests/OpenCL/null_pointers/null_pointer_greater/kernel.cl,FAIL(6),0.421,0.012,0.013,0.507,0.576,0.656,2.185
/datadrive/gpuverify-tests/OpenCL/null_pointers/null_pointer_use_in_function/kernel.cl,FAIL(6),0.422,0.009,0.005,0.495,0.585,0.661,2.177
/datadrive/gpuverify-tests/OpenCL/null_pointers/null_pointer_use_in_function_inline/kernel.cl,FAIL(6),0.418,0.011,0.005,0.457,0.510,0.580,1.981
/datadrive/gpuverify-tests/OpenCL/null_pointers/store_to_null_and_non_null/kernel.cl,FAIL(6),0.415,0.014,0.006,0.456,0.536,0.588,2.015
/datadrive/gpuverify-tests/OpenCL/null_statement/kernel.cl,PASS,0.417,0.009,0.009,0.335,0.497,0.496,1.762
/datadrive/gpuverify-tests/OpenCL/pointeranalysistests/testbasicaliasing/kernel.cl,PASS,0.385,0.009,0.007,0.586,0.825,0.616,2.427
/datadrive/gpuverify-tests/OpenCL/pointeranalysistests/testbasicpointerarithmetic/kernel.cl,PASS,0.422,0.014,0.019,0.545,0.698,0.588,2.287
/datadrive/gpuverify-tests/OpenCL/pointeranalysistests/testbasicaliasing2/kernel.cl,PASS,0.377,0.025,0.020,0.578,0.857,0.592,2.449
/datadrive/gpuverify-tests/OpenCL/pointeranalysistests/manyproceduresinlined/kernel.cl,PASS,0.416,0.009,0.009,0.542,0.698,0.991,2.664
/datadrive/gpuverify-tests/OpenCL/pointertests/param_addressof/kernel.cl,PASS,0.431,0.009,0.005,0.462,0.623,0.548,2.078
/datadrive/gpuverify-tests/OpenCL/pointeranalysistests/testbasicpointerarithmetic2/kernel.cl,PASS,0.383,0.009,0.006,0.537,0.751,0.549,2.234
/datadrive/gpuverify-tests/OpenCL/pointertests/pointerarith/kernel.cl,PASS,0.415,0.012,0.005,0.375,0.511,0.588,1.907
/datadrive/gpuverify-tests/OpenCL/pointertests/test_copy_between_memory_spaces/kernel.cl,PASS,0.455,0.010,0.007,0.495,0.576,0.578,2.121
/datadrive/gpuverify-tests/OpenCL/pointeranalysistests/testinterprocedural2/kernel.cl,PASS,0.415,0.009,0.009,0.619,0.978,0.656,2.686
/datadrive/gpuverify-tests/OpenCL/pointeranalysistests/testinterprocedural_inlined/kernel.cl,PASS,0.424,0.016,0.009,0.576,0.978,0.623,2.626
/datadrive/gpuverify-tests/OpenCL/pointeranalysistests/testinterprocedural/kernel.cl,PASS,0.419,0.009,0.006,0.578,1.107,0.656,2.774
/datadrive/gpuverify-tests/OpenCL/pointertests/test_dereference_address_of/kernel.cl,PASS,0.422,0.010,0.008,0.386,0.498,0.472,1.796
/datadrive/gpuverify-tests/OpenCL/pointertests/test_copy_between_memory_spaces2/kernel.cl,PASS,0.417,0.014,0.013,0.456,0.585,0.537,2.021
/datadrive/gpuverify-tests/OpenCL/pointertests/test_opencl_local_array/kernel.cl,PASS,0.419,0.013,0.004,0.375,0.499,0.466,1.777
/datadrive/gpuverify-tests/OpenCL/pointertests/test_derived_from_binomial_opts/kernel.cl,PASS,0.421,0.012,0.009,0.378,0.536,0.505,1.862
/datadrive/gpuverify-tests/OpenCL/pointertests/test_opencl_local_param/kernel.cl,PASS,0.422,0.020,0.010,0.433,0.536,0.501,1.922
/datadrive/gpuverify-tests/OpenCL/pointertests/test_pass_value_from_array/kernel.cl,PASS,0.394,0.016,0.005,0.415,0.656,0.546,2.032
/datadrive/gpuverify-tests/OpenCL/pointertests/test_pass_address_of_local/kernel.cl,FAIL(6),0.385,0.023,0.013,0.419,0.546,0.707,2.093
/datadrive/gpuverify-tests/OpenCL/pointertests/test_return_pointer/kernel.cl,PASS,0.418,0.016,0.006,0.504,0.576,0.616,2.135
/datadrive/gpuverify-tests/OpenCL/privatememoryaccess/privatearraytest/kernel.cl,PASS,0.377,0.009,0.009,0.462,0.540,0.496,1.894
/datadrive/gpuverify-tests/OpenCL/pow2/64bit_loopcounter/kernel.cl,PASS,0.429,0.012,0.005,0.538,0.857,0.536,2.378
/datadrive/gpuverify-tests/OpenCL/privatememoryaccess/privatevariabletest2/kernel.cl,PASS,0.423,0.011,0.005,0.415,0.547,0.460,1.861
/datadrive/gpuverify-tests/OpenCL/predicated_undef/kernel.cl,PASS,0.415,0.016,0.009,0.462,0.582,0.538,2.022
/datadrive/gpuverify-tests/OpenCL/privatememoryaccess/privatevariabletest/kernel.cl,PASS,0.424,0.009,0.006,0.498,0.542,0.544,2.022
/datadrive/gpuverify-tests/OpenCL/reducedstrength_generalised/kernel.cl,PASS,0.416,0.009,0.009,0.579,0.820,0.545,2.377
/datadrive/gpuverify-tests/OpenCL/pointeranalysistests/manyprocedures/kernel.cl,FAIL(6),0.377,0.021,0.010,0.536,3.714,1.462,6.119
/datadrive/gpuverify-tests/OpenCL/report_global_id/test1/kernel.cl,FAIL(6),0.430,0.013,0.010,0.457,0.577,0.697,2.183
/datadrive/gpuverify-tests/OpenCL/reducedstrengthnonloopbug/kernel.cl,FAIL(6),0.424,0.009,0.005,0.541,0.696,0.587,2.262
/datadrive/gpuverify-tests/OpenCL/return_tests/id_dependent_return/kernel.cl,PASS,0.464,0.009,0.005,0.417,0.542,0.496,1.932
/datadrive/gpuverify-tests/OpenCL/report_global_id/test2/kernel.cl,FAIL(6),0.424,0.029,0.010,0.464,0.616,0.657,2.200
/datadrive/gpuverify-tests/OpenCL/return_tests/multiloop_return_simplified/kernel.cl,PASS,0.377,0.009,0.006,0.495,0.498,0.538,1.923
/datadrive/gpuverify-tests/OpenCL/rightshiftequals/kernel.cl,PASS,0.424,0.021,0.009,0.379,0.503,0.455,1.790
/datadrive/gpuverify-tests/OpenCL/return_tests/multiloop_return/kernel.cl,PASS,0.421,0.009,0.006,0.495,0.697,0.579,2.206
/datadrive/gpuverify-tests/OpenCL/return_tests/simple_return/kernel.cl,PASS,0.429,0.013,0.007,0.428,0.505,0.499,1.881
/datadrive/gpuverify-tests/OpenCL/saturate/sadd/kernel.cl,PASS,0.376,0.010,0.006,0.541,0.539,0.544,2.016
/datadrive/gpuverify-tests/OpenCL/saturate/ssub/kernel.cl,PASS,0.418,0.021,0.012,0.539,0.577,0.580,2.147
/datadrive/gpuverify-tests/OpenCL/saturate/uadd/kernel.cl,PASS,0.426,0.011,0.009,0.497,0.583,0.577,2.104
/datadrive/gpuverify-tests/OpenCL/saturate/usub/kernel.cl,PASS,0.428,0.010,0.013,0.416,0.581,0.587,2.034
/datadrive/gpuverify-tests/OpenCL/shared_int/kernel.cl,FAIL(6),0.437,0.011,0.005,0.415,0.539,0.656,2.062
/datadrive/gpuverify-tests/OpenCL/shuffle/shuffle/kernel.cl,PASS,0.424,0.009,0.009,0.457,0.577,0.710,2.187
/datadrive/gpuverify-tests/OpenCL/simpleparampassing/kernel.cl,PASS,0.433,0.009,0.013,0.429,0.499,0.536,1.919
/datadrive/gpuverify-tests/OpenCL/simpleprocedurecall/kernel.cl,PASS,0.427,0.019,0.006,0.375,0.495,0.536,1.859
/datadrive/gpuverify-tests/OpenCL/simplereturn/kernel.cl,PASS,0.418,0.009,0.004,0.455,0.496,0.498,1.881
/datadrive/gpuverify-tests/OpenCL/shuffle/shuffle2/kernel.cl,PASS,0.395,0.016,0.009,0.616,0.617,0.817,2.470
/datadrive/gpuverify-tests/OpenCL/skeletonbinomialoptions/kernel.cl,PASS,0.418,0.012,0.005,0.495,0.540,0.620,2.091
/datadrive/gpuverify-tests/OpenCL/sourcelocation_tests/ensures/fail/kernel.cl,FAIL(6),0.420,0.012,0.008,0.465,0.667,0.000,1.571
/datadrive/gpuverify-tests/OpenCL/sourcelocation_tests/assert/kernel.cl,FAIL(6),0.495,0.009,0.011,0.496,0.620,0.577,2.208
/datadrive/gpuverify-tests/OpenCL/sourcelocation_tests/barrier_divergence/pass/kernel.cl,PASS,0.418,0.009,0.007,0.455,0.588,0.616,2.093
/datadrive/gpuverify-tests/OpenCL/sourcelocation_tests/barrier_divergence/fail/kernel.cl,FAIL(6),0.421,0.011,0.005,0.455,0.587,0.661,2.140
/datadrive/gpuverify-tests/OpenCL/sourcelocation_tests/ensures/pass/kernel.cl,PASS,0.420,0.023,0.006,0.455,0.588,0.503,1.996
/datadrive/gpuverify-tests/OpenCL/sourcelocation_tests/loop_invariant/fail/maintained/kernel.cl,FAIL(6),0.378,0.009,0.005,0.496,0.628,0.000,1.516
/datadrive/gpuverify-tests/OpenCL/sourcelocation_tests/loop_invariant/fail/entry/kernel.cl,FAIL(6),0.418,0.016,0.006,0.537,0.628,0.000,1.604
/datadrive/gpuverify-tests/OpenCL/sourcelocation_tests/loop_invariant/pass/kernel.cl,PASS,0.416,0.014,0.010,0.499,0.656,0.536,2.131
/datadrive/gpuverify-tests/OpenCL/sourcelocation_tests/race_from_bodiless_call/kernel.cl,FAIL(6),0.380,0.015,0.006,0.455,0.578,0.661,2.095
/datadrive/gpuverify-tests/OpenCL/sourcelocation_tests/needs_source_location_ensures/kernel.cl,PASS,0.423,0.012,0.021,0.547,0.745,0.740,2.487
/datadrive/gpuverify-tests/OpenCL/sourcelocation_tests/needs_source_location_requires/kernel.cl,PASS,0.423,0.009,0.007,0.543,0.741,0.663,2.386
/datadrive/gpuverify-tests/OpenCL/sourcelocation_tests/races/fail/read_write/kernel.cl,FAIL(6),0.421,0.009,0.006,0.463,0.576,0.623,2.098
/datadrive/gpuverify-tests/OpenCL/sourcelocation_tests/race_from_call/kernel.cl,FAIL(6),0.461,0.019,0.006,0.498,0.703,0.740,2.428
/datadrive/gpuverify-tests/CUDASamples/6_Advanced_shfl_scan_shfl_intimage_rows/kernel.cu,FAIL(6),0.135,0.015,0.016,0.700,0.942,96.900,98.707
/datadrive/gpuverify-tests/OpenCL/sourcelocation_tests/race_from_call_in_loop/kernel.cl,FAIL(6),0.415,0.010,0.009,0.538,0.832,0.711,2.516
/datadrive/gpuverify-tests/OpenCL/sourcelocation_tests/race_with_loop/kernel.cl,FAIL(6),0.415,0.018,0.009,0.581,0.742,0.702,2.467
/datadrive/gpuverify-tests/OpenCL/sourcelocation_tests/races/fail/write_read/kernel.cl,FAIL(6),0.420,0.009,0.006,0.458,0.580,0.660,2.132
/datadrive/gpuverify-tests/OpenCL/sourcelocation_tests/races/fail/write_write/elem_width_16/kernel.cl,FAIL(6),0.418,0.009,0.008,0.471,0.592,0.671,2.168
/datadrive/gpuverify-tests/OpenCL/sourcelocation_tests/races/fail/write_write/loop/kernel.cl,FAIL(6),0.416,0.030,0.010,0.535,0.821,0.780,2.592
/datadrive/gpuverify-tests/OpenCL/sourcelocation_tests/races/fail/write_write/normal/kernel.cl,FAIL(6),0.420,0.009,0.007,0.463,0.580,0.698,2.178
/datadrive/gpuverify-tests/OpenCL/sourcelocation_tests/requires/kernel.cl,FAIL(6),0.460,0.010,0.006,0.457,0.619,0.000,1.551
/datadrive/gpuverify-tests/OpenCL/sourcelocation_tests/races/pass/no_race/kernel.cl,PASS,0.424,0.010,0.009,0.511,0.619,0.576,2.149
/datadrive/gpuverify-tests/OpenCL/sourcelocation_tests/races/pass/read_read/kernel.cl,PASS,0.420,0.023,0.007,0.458,0.577,0.539,2.023
/datadrive/gpuverify-tests/OpenCL/ternarytest/kernel.cl,PASS,0.427,0.016,0.010,0.509,0.577,0.550,2.089
/datadrive/gpuverify-tests/OpenCL/ternarytest2/kernel.cl,PASS,0.421,0.017,0.005,0.497,0.541,0.538,2.020
/datadrive/gpuverify-tests/OpenCL/test_address_of_bug/kernel.cl,PASS,0.421,0.024,0.006,0.377,0.496,0.462,1.786
/datadrive/gpuverify-tests/OpenCL/sourcelocation_tests/races_from_indirect_calls/kernel.cl,FAIL(6),0.417,0.010,0.015,0.543,1.142,0.902,3.030
/datadrive/gpuverify-tests/OpenCL/test_2d_global_index_inference/kernel.cl,PASS,0.433,0.017,0.007,0.535,1.020,0.661,2.673
/datadrive/gpuverify-tests/OpenCL/test_2d_local_index_inference/kernel.cl,PASS,0.419,0.012,0.006,0.577,0.900,0.741,2.655
/datadrive/gpuverify-tests/OpenCL/test_2d_local_index_inference_2/kernel.cl,PASS,0.423,0.014,0.006,0.582,0.820,0.661,2.505
/datadrive/gpuverify-tests/OpenCL/test_binary_stmt/kernel.cl,PASS,0.381,0.010,0.008,0.384,0.541,0.458,1.782
/datadrive/gpuverify-tests/OpenCL/test_float_neq/kernel.cl,PASS,0.464,0.010,0.005,0.438,0.579,0.462,1.958
/datadrive/gpuverify-tests/OpenCL/test_for_benign_read_write_bug/kernel.cl,FAIL(6),0.430,0.009,0.013,0.455,0.620,0.661,2.188
/datadrive/gpuverify-tests/OpenCL/test_for_get_group_id/kernel.cl,PASS,0.418,0.013,0.006,0.457,0.540,0.579,2.014
/datadrive/gpuverify-tests/OpenCL/test_for_ssa_bug/kernel.cl,PASS,0.415,0.010,0.006,0.590,0.738,0.578,2.337
/datadrive/gpuverify-tests/OpenCL/test_for_uniformity_bug/kernel.cl,PASS,0.430,0.016,0.009,0.540,0.696,0.578,2.269
/datadrive/gpuverify-tests/OpenCL/test_inline/kernel.cl,PASS,0.464,0.027,0.006,0.418,0.507,0.497,1.919
/datadrive/gpuverify-tests/OpenCL/test_global_id_inference/kernel.cl,PASS,0.431,0.014,0.011,0.544,0.784,0.621,2.405
/datadrive/gpuverify-tests/OpenCL/pow2/64bit_relational/kernel.cl,PASS,0.418,0.019,0.009,0.582,12.501,0.586,14.115
/datadrive/gpuverify-tests/OpenCL/test_local_id_inference/kernel.cl,PASS,0.422,0.009,0.005,0.544,0.702,0.578,2.260
/datadrive/gpuverify-tests/OpenCL/test_line_number_problem/kernel.cl,FAIL(6),0.415,0.009,0.005,0.575,0.904,0.709,2.618
/datadrive/gpuverify-tests/OpenCL/test_mod_invariants/global_direct/kernel.cl,PASS,0.384,0.009,0.011,0.575,0.858,0.627,2.464
/datadrive/gpuverify-tests/OpenCL/test_mod_invariants/local_direct/kernel.cl,PASS,0.418,0.019,0.007,0.618,0.817,0.578,2.457
/datadrive/gpuverify-tests/OpenCL/simplebinomialoptions2/kernel.cl,PASS,0.416,0.015,0.007,0.794,8.780,0.816,10.828
/datadrive/gpuverify-tests/OpenCL/test_mod_invariants/global_reduce_strength/kernel.cl,PASS,0.428,0.012,0.005,0.580,1.070,0.658,2.752
/datadrive/gpuverify-tests/OpenCL/test_nooverflowing_add/kernel.cl,PASS,0.375,0.012,0.007,0.455,0.579,0.541,1.969
/datadrive/gpuverify-tests/OpenCL/test_nooverflowing_add_predicate/kernel.cl,PASS,0.415,0.015,0.011,0.477,0.552,0.659,2.129
/datadrive/gpuverify-tests/OpenCL/test_nooverflowing_add_signed/kernel.cl,PASS,0.416,0.013,0.009,0.503,0.580,0.539,2.060
/datadrive/gpuverify-tests/OpenCL/test_part_load_store/load_ptr_and_int/kernel.cl,PASS,0.461,0.016,0.009,0.456,0.576,0.576,2.094
/datadrive/gpuverify-tests/OpenCL/test_part_load_store/load_ptr_and_short2/kernel.cl,PASS,0.379,0.009,0.009,0.456,0.584,0.576,2.013
/datadrive/gpuverify-tests/OpenCL/test_mod_invariants/local_reduce_strength/kernel.cl,PASS,0.423,0.031,0.006,0.577,1.552,0.578,3.167
/datadrive/gpuverify-tests/OpenCL/test_part_load_store/store_int_and_short/kernel.cl,PASS,0.420,0.010,0.012,0.435,0.540,0.541,1.957
/datadrive/gpuverify-tests/OpenCL/test_part_load_store/load_ptr_array_and_int/kernel.cl,PASS,0.430,0.016,0.006,0.429,0.577,0.977,2.435
/datadrive/gpuverify-tests/OpenCL/simplebinomialoptions/kernel.cl,PASS,0.422,0.009,0.010,0.700,10.519,0.751,12.410
/datadrive/gpuverify-tests/OpenCL/test_part_load_store/store_ptr_and_int/kernel.cl,PASS,0.427,0.016,0.007,0.468,0.576,0.582,2.075
/datadrive/gpuverify-tests/OpenCL/test_part_load_store/store_ptr_and_short/kernel.cl,PASS,0.461,0.018,0.015,0.496,0.576,0.544,2.110
/datadrive/gpuverify-tests/OpenCL/test_part_load_store/store_ptr_and_short2/kernel.cl,PASS,0.417,0.014,0.013,0.496,0.579,0.578,2.098
/datadrive/gpuverify-tests/OpenCL/test_structs/requires/kernel.cl,PASS,0.418,0.011,0.005,0.375,0.520,0.457,1.786
/datadrive/gpuverify-tests/OpenCL/test_structs/requires_with_store/kernel.cl,PASS,0.416,0.010,0.006,0.423,0.536,0.461,1.851
/datadrive/gpuverify-tests/OpenCL/test_part_load_store/store_ptr_array_and_int/kernel.cl,PASS,0.417,0.017,0.006,0.455,0.630,0.618,2.143
/datadrive/gpuverify-tests/OpenCL/test_structs/store_array_element/kernel.cl,PASS,0.456,0.011,0.007,0.417,0.545,0.496,1.932
/datadrive/gpuverify-tests/OpenCL/test_structs/store_element/kernel.cl,PASS,0.458,0.010,0.006,0.455,0.537,0.495,1.961
/datadrive/gpuverify-tests/OpenCL/test_structs/store_ptr_array_element/kernel.cl,PASS,0.416,0.010,0.012,0.455,0.537,0.538,1.968
/datadrive/gpuverify-tests/OpenCL/test_structs/store_struct_element/kernel.cl,PASS,0.460,0.009,0.005,0.457,0.502,0.496,1.930
/datadrive/gpuverify-tests/OpenCL/test_structs/store_ptr_element/kernel.cl,PASS,0.417,0.009,0.005,0.455,0.577,0.540,2.003
/datadrive/gpuverify-tests/OpenCL/test_structs/use_array_element/kernel.cl,PASS,0.423,0.009,0.006,0.415,0.580,0.555,1.988
/datadrive/gpuverify-tests/OpenCL/test_structs/use_element/kernel.cl,PASS,0.417,0.017,0.024,0.416,0.579,0.576,2.029
/datadrive/gpuverify-tests/OpenCL/test_structs/use_ptr_array_element/kernel.cl,PASS,0.435,0.014,0.005,0.458,0.622,0.578,2.112
/datadrive/gpuverify-tests/OpenCL/test_relational_inference/kernel.cl,PASS,0.419,0.009,0.005,0.576,1.951,0.743,3.703
/datadrive/gpuverify-tests/OpenCL/test_structs/use_ptr_element/kernel.cl,PASS,0.416,0.016,0.009,0.496,0.621,0.620,2.178
/datadrive/gpuverify-tests/OpenCL/typestest/kernel.cl,PASS,0.377,0.016,0.007,0.383,0.505,0.544,1.831
/datadrive/gpuverify-tests/OpenCL/test_structs/use_struct_element/kernel.cl,PASS,0.420,0.012,0.010,0.421,0.576,0.536,1.977
/datadrive/gpuverify-tests/OpenCL/unconstrained_sizes/global_size/kernel.cl,PASS,0.459,0.015,0.009,0.416,0.537,0.467,1.902
/datadrive/gpuverify-tests/OpenCL/unconstrained_sizes/local_size/kernel.cl,PASS,0.378,0.012,0.010,0.418,0.577,0.748,2.143
/datadrive/gpuverify-tests/OpenCL/unconstrained_sizes/num_groups/kernel.cl,PASS,0.415,0.011,0.012,0.421,0.536,0.496,1.891
/datadrive/gpuverify-tests/OpenCL/transitiveclosuresimplified/kernel.cl,PASS,0.383,0.009,0.006,0.616,0.900,0.697,2.610
/datadrive/gpuverify-tests/OpenCL/transitiveclosuresimplified2/kernel.cl,PASS,0.382,0.011,0.009,0.620,0.906,0.697,2.624
/datadrive/gpuverify-tests/OpenCL/undef_tests/uninitialised_local_int/kernel.cl,FAIL(6),0.415,0.010,0.006,0.376,0.496,0.537,1.839
/datadrive/gpuverify-tests/OpenCL/undef_tests/uninitialised_local_ptr/kernel.cl,FAIL(6),0.419,0.012,0.007,0.430,0.503,0.636,2.006
/datadrive/gpuverify-tests/OpenCL/unreachable/kernel.cl,FAIL(6),0.416,0.009,0.010,0.461,0.578,0.616,2.090
/datadrive/gpuverify-tests/OpenCL/unusedreturn/kernel.cl,PASS,0.438,0.009,0.006,0.417,0.539,0.537,1.947
/datadrive/gpuverify-tests/OpenCL/vectortests/addressofvector/kernel.cl,PASS,0.406,0.013,0.006,0.415,0.580,0.552,1.972
/datadrive/gpuverify-tests/OpenCL/vectortests/double2simpleaccess/kernel.cl,PASS,0.423,0.009,0.013,0.375,0.498,0.506,1.824
/datadrive/gpuverify-tests/OpenCL/vectortests/double4simpleaccess/kernel.cl,PASS,0.379,0.014,0.006,0.377,0.501,0.463,1.740
/datadrive/gpuverify-tests/OpenCL/vectortests/double8simpleaccess/kernel.cl,PASS,0.379,0.017,0.015,0.356,0.505,0.505,1.777
/datadrive/gpuverify-tests/OpenCL/vectortests/float16simpleaccess/kernel.cl,PASS,0.418,0.010,0.019,0.385,0.500,0.462,1.795
/datadrive/gpuverify-tests/OpenCL/vectortests/float2simpleaccess/kernel.cl,PASS,0.421,0.016,0.005,0.377,0.537,0.670,2.026
/datadrive/gpuverify-tests/OpenCL/vectortests/float4simpleaccess/kernel.cl,PASS,0.430,0.010,0.018,0.477,0.462,0.513,1.911
/datadrive/gpuverify-tests/OpenCL/vectortests/float4arrayaccess/kernel.cl,PASS,0.415,0.009,0.005,0.509,0.582,0.619,2.139
/datadrive/gpuverify-tests/OpenCL/vectortests/float8simpleaccess/kernel.cl,PASS,0.456,0.016,0.017,0.384,0.499,0.496,1.868
/datadrive/gpuverify-tests/OpenCL/vectortests/int2simpleaccess/kernel.cl,PASS,0.428,0.031,0.005,0.375,0.495,0.498,1.833
/datadrive/gpuverify-tests/OpenCL/vectortests/int3load/kernel.cl,PASS,0.423,0.024,0.006,0.427,0.496,0.461,1.836
/datadrive/gpuverify-tests/OpenCL/vectortests/int3arrayaccess/kernel.cl,PASS,0.420,0.011,0.015,0.497,0.618,0.624,2.184
/datadrive/gpuverify-tests/OpenCL/vectortests/float4initialisation/kernel.cl,PASS,0.417,0.015,0.028,0.897,0.776,0.698,2.833
/datadrive/gpuverify-tests/OpenCL/vectortests/int3store/kernel.cl,PASS,0.382,0.016,0.010,0.426,0.497,0.539,1.869
/datadrive/gpuverify-tests/OpenCL/vectortests/int4initialisation/kernel.cl,PASS,0.417,0.017,0.017,0.415,0.509,0.500,1.877
/datadrive/gpuverify-tests/OpenCL/vectortests/int_vectors_big_test/kernel.cl,PASS,0.420,0.009,0.005,0.377,0.496,0.495,1.803
/datadrive/gpuverify-tests/OpenCL/vectortests/select/kernel.cl,PASS,0.418,0.009,0.010,0.376,0.501,0.497,1.812
/datadrive/gpuverify-tests/OpenCL/vectortests/float4arithmetic/kernel.cl,PASS,0.380,0.009,0.009,0.577,0.663,1.621,3.259
/datadrive/gpuverify-tests/OpenCL/vectortests/test_mul_add/kernel.cl,PASS,0.417,0.015,0.010,0.538,0.551,0.545,2.076
/datadrive/gpuverify-tests/OpenCL/vectortests/test_paren/kernel.cl,PASS,0.421,0.018,0.005,0.420,0.576,0.536,1.977
/datadrive/gpuverify-tests/OpenCL/vectortests/vectorops/kernel.cl,PASS,0.425,0.022,0.006,0.375,0.508,0.457,1.795
/datadrive/gpuverify-tests/OpenCL/vectortests/vectorops2/kernel.cl,PASS,0.426,0.016,0.009,0.417,0.539,0.498,1.905
/datadrive/gpuverify-tests/OpenCL/vectortests/vectorreturn/kernel.cl,PASS,0.422,0.013,0.009,0.455,0.539,0.536,1.974
/datadrive/gpuverify-tests/OpenCL/vectortests/vectorsplat/kernel.cl,PASS,0.375,0.030,0.007,0.376,0.576,0.496,1.860
/datadrive/gpuverify-tests/OpenCL/vectortests/vectorswizzle/kernel.cl,PASS,0.426,0.009,0.005,0.335,0.455,0.656,1.886
/datadrive/gpuverify-tests/OpenCL/vectortests/double2arithmetic/kernel.cl,PASS,0.422,0.017,0.015,0.577,0.741,4.073,5.846
/datadrive/gpuverify-tests/OpenCL/warpsync/broken_shuffle/kernel.cl,FAIL(6),0.378,0.009,0.006,0.495,0.535,0.696,2.119
/datadrive/gpuverify-tests/OpenCL/warpsync/shuffle/kernel.cl,PASS,0.379,0.009,0.005,0.496,0.576,0.576,2.041
/datadrive/gpuverify-tests/OpenCL/warpsync/2d/kernel.cl,PASS,0.386,0.011,0.006,0.495,0.576,0.697,2.170
/datadrive/gpuverify-tests/OpenCL/warpsync/scan_warp/kernel.cl,PASS,0.420,0.009,0.006,0.496,0.616,0.897,2.444
/datadrive/gpuverify-tests/OpenCL/warpsync/intragroup_scan/kernel.cl,PASS,0.417,0.009,0.006,0.576,0.937,1.299,3.242
/datadrive/gpuverify-tests/CUDASamples/6_Advanced_eigenvalues_bisect_kernel_large_onei/kernel.cu,FAIL(6),0.142,0.013,0.011,1.106,134.449,8.244,143.966
